dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,agent,seat_type,opp_seat_type,score,rounds,n_games,coop,score_per_round
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A03,Pavlov,LLM,358,258,12,0.5697674418604651,1.3875968992248062
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A03,Pavlov,Pavlov,90,30,1,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A03,Pavlov,Random,67,37,2,0.5135135135135135,1.8108108108108107
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A03,Pavlov,TitForTat,180,60,4,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A04,LLM,AlwaysDefect,43,45,2,0.044444444444444446,0.9555555555555556
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A04,LLM,Grudger,38,31,2,0.03225806451612903,1.2258064516129032
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A04,LLM,LLM,355,214,11,0.27102803738317754,1.658878504672897
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A04,LLM,Pavlov,131,49,2,0.6938775510204082,2.673469387755102
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A04,LLM,Random,84,29,2,0.034482758620689655,2.896551724137931
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A04,LLM,TitForTat,107,79,4,0.05063291139240506,1.3544303797468353
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A05,LLM,AlwaysDefect,0,2,2,1.0,0.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A05,LLM,Grudger,42,33,2,0.48484848484848486,1.2727272727272727
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A05,LLM,LLM,373,248,11,0.2661290322580645,1.5040322580645162
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A05,LLM,Pavlov,119,43,2,0.6046511627906976,2.7674418604651163
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A05,LLM,Random,135,53,2,0.2830188679245283,2.547169811320755
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A05,LLM,TitForTat,83,59,4,0.05084745762711865,1.4067796610169492
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A06,LLM,AlwaysDefect,52,54,2,0.037037037037037035,0.9629629629629629
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A06,LLM,Grudger,40,34,2,0.058823529411764705,1.1764705882352942
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A06,LLM,LLM,313,188,11,0.26063829787234044,1.6648936170212767
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A06,LLM,Pavlov,90,32,2,0.125,2.8125
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A06,LLM,Random,56,19,2,0.10526315789473684,2.9473684210526314
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A06,LLM,TitForTat,137,96,4,0.10416666666666667,1.4270833333333333
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A07,AlwaysDefect,AlwaysDefect,22,22,1,0.0,1.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A07,AlwaysDefect,Grudger,53,45,2,0.0,1.1777777777777778
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A07,AlwaysDefect,LLM,286,210,12,0.0,1.361904761904762
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A07,AlwaysDefect,Pavlov,59,19,2,0.0,3.1052631578947367
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A07,AlwaysDefect,Random,184,60,2,0.0,3.066666666666667
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A07,AlwaysDefect,TitForTat,89,73,4,0.0,1.2191780821917808
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A08,Random,AlwaysDefect,28,60,2,0.5333333333333333,0.4666666666666667
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A08,Random,Grudger,45,60,2,0.5333333333333333,0.75
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A08,Random,LLM,289,237,12,0.46835443037974683,1.219409282700422
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A08,Random,Pavlov,95,38,2,0.34210526315789475,2.5
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A08,Random,Random,6,2,1,0.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A08,Random,TitForTat,234,100,4,0.51,2.34
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A09,LLM,AlwaysDefect,54,60,2,0.1,0.9
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A09,LLM,Grudger,41,33,2,0.0,1.2424242424242424
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A09,LLM,LLM,343,207,11,0.2463768115942029,1.6570048309178744
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A09,LLM,Pavlov,129,60,2,0.4666666666666667,2.15
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A09,LLM,Random,81,32,2,0.4375,2.53125
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A09,LLM,TitForTat,233,120,4,0.425,1.9416666666666667
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A10,LLM,AlwaysDefect,44,49,2,0.10204081632653061,0.8979591836734694
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A10,LLM,Grudger,54,45,2,0.1111111111111111,1.2
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A10,LLM,LLM,316,215,11,0.16744186046511628,1.4697674418604652
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A10,LLM,Pavlov,113,37,2,0.5405405405405406,3.054054054054054
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A10,LLM,Random,141,60,2,0.15,2.35
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A10,LLM,TitForTat,175,118,4,0.15254237288135594,1.4830508474576272
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A11,Grudger,AlwaysDefect,40,42,2,0.047619047619047616,0.9523809523809523
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A11,Grudger,Grudger,90,30,1,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A11,Grudger,LLM,325,211,12,0.10426540284360189,1.5402843601895735
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A11,Grudger,Pavlov,180,60,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A11,Grudger,Random,136,44,2,0.11363636363636363,3.090909090909091
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A11,Grudger,TitForTat,279,93,4,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A12,Grudger,AlwaysDefect,43,45,2,0.044444444444444446,0.9555555555555556
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A12,Grudger,Grudger,90,30,1,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A12,Grudger,LLM,340,259,12,0.07335907335907337,1.3127413127413128
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A12,Grudger,Pavlov,117,39,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A12,Grudger,Random,180,60,2,0.05,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A12,Grudger,TitForTat,234,78,4,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A13,Random,AlwaysDefect,26,51,2,0.49019607843137253,0.5098039215686274
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A13,Random,Grudger,31,44,2,0.5454545454545454,0.7045454545454546
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A13,Random,LLM,311,218,12,0.481651376146789,1.426605504587156
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A13,Random,Pavlov,96,37,2,0.40540540540540543,2.5945945945945947
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A13,Random,Random,1,2,1,0.5,0.5
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A13,Random,TitForTat,199,86,4,0.5,2.313953488372093
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A14,TitForTat,AlwaysDefect,14,16,2,0.125,0.875
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A14,TitForTat,Grudger,180,60,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A14,TitForTat,LLM,505,327,12,0.28134556574923547,1.54434250764526
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A14,TitForTat,Pavlov,102,34,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A14,TitForTat,Random,81,34,2,0.5882352941176471,2.3823529411764706
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A14,TitForTat,TitForTat,123,41,3,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A15,LLM,AlwaysDefect,41,42,2,0.023809523809523808,0.9761904761904762
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A15,LLM,Grudger,49,35,2,0.14285714285714285,1.4
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A15,LLM,LLM,350,234,11,0.2692307692307692,1.4957264957264957
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A15,LLM,Pavlov,119,39,2,0.7692307692307693,3.051282051282051
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A15,LLM,Random,5,6,2,0.16666666666666666,0.8333333333333334
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A15,LLM,TitForTat,179,95,4,0.3684210526315789,1.8842105263157896
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A16,LLM,AlwaysDefect,36,39,2,0.07692307692307693,0.9230769230769231
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A16,LLM,Grudger,61,55,2,0.09090909090909091,1.1090909090909091
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A16,LLM,LLM,402,237,11,0.27848101265822783,1.6962025316455696
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A16,LLM,Pavlov,102,34,2,0.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A16,LLM,Random,153,60,2,0.36666666666666664,2.55
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A16,LLM,TitForTat,122,81,4,0.1111111111111111,1.5061728395061729
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A17,LLM,AlwaysDefect,57,60,2,0.05,0.95
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A17,LLM,Grudger,27,18,2,0.2777777777777778,1.5
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A17,LLM,LLM,365,197,11,0.4213197969543147,1.8527918781725887
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A17,LLM,Pavlov,149,50,2,0.42,2.98
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A17,LLM,Random,141,49,2,0.12244897959183673,2.877551020408163
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A17,LLM,TitForTat,176,71,4,0.6901408450704225,2.4788732394366195
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A18,LLM,AlwaysDefect,11,13,2,0.15384615384615385,0.8461538461538461
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A18,LLM,Grudger,51,53,2,0.24528301886792453,0.9622641509433962
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A18,LLM,LLM,366,214,11,0.3130841121495327,1.7102803738317758
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A18,LLM,Pavlov,149,52,2,0.09615384615384616,2.8653846153846154
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A18,LLM,Random,99,35,2,0.2,2.8285714285714287
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A18,LLM,TitForTat,179,103,4,0.2524271844660194,1.7378640776699028
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A19,LLM,AlwaysDefect,26,28,2,0.07142857142857142,0.9285714285714286
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A19,LLM,Grudger,37,31,2,0.03225806451612903,1.1935483870967742
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A19,LLM,LLM,305,209,11,0.14354066985645933,1.4593301435406698
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A19,LLM,Pavlov,155,54,2,0.09259259259259259,2.8703703703703702
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A19,LLM,Random,61,23,2,0.043478260869565216,2.652173913043478
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A19,LLM,TitForTat,120,93,4,0.043010752688172046,1.2903225806451613
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A20,AlwaysDefect,AlwaysDefect,22,22,1,0.0,1.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A20,AlwaysDefect,Grudger,50,42,2,0.0,1.1904761904761905
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A20,AlwaysDefect,LLM,323,275,12,0.0,1.1745454545454546
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A20,AlwaysDefect,Pavlov,156,52,2,0.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A20,AlwaysDefect,Random,155,51,2,0.0,3.0392156862745097
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A20,AlwaysDefect,TitForTat,71,55,4,0.0,1.290909090909091
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A21,TitForTat,AlwaysDefect,26,28,2,0.07142857142857142,0.9285714285714286
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A21,TitForTat,Grudger,27,9,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A21,TitForTat,LLM,347,215,12,0.33488372093023255,1.613953488372093
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A21,TitForTat,Pavlov,120,40,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A21,TitForTat,Random,74,35,2,0.42857142857142855,2.1142857142857143
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A21,TitForTat,TitForTat,201,67,3,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A22,Pavlov,AlwaysDefect,12,24,2,0.5,0.5
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A22,Pavlov,Grudger,180,60,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A22,Pavlov,LLM,546,275,12,0.6945454545454546,1.9854545454545454
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A22,Pavlov,Pavlov,90,30,1,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A22,Pavlov,Random,64,38,2,0.5526315789473685,1.6842105263157894
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A22,Pavlov,TitForTat,231,77,4,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A23,TitForTat,AlwaysDefect,49,51,2,0.0392156862745098,0.9607843137254902
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A23,TitForTat,Grudger,165,55,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A23,TitForTat,LLM,454,273,12,0.34798534798534797,1.663003663003663
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A23,TitForTat,Pavlov,39,13,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A23,TitForTat,Random,135,57,2,0.543859649122807,2.3684210526315788
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A23,TitForTat,TitForTat,270,90,3,1.0,3.0
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A00,LLM,AlwaysDefect,43,60,2,0.2833333333333333,0.7166666666666667
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A00,LLM,Grudger,39,60,2,0.48333333333333334,0.65
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A00,LLM,LLM,356,211,11,0.36018957345971564,1.6872037914691944
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A00,LLM,Pavlov,168,60,2,0.1,2.8
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A00,LLM,Random,151,60,2,0.11666666666666667,2.5166666666666666
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A00,LLM,TitForTat,128,98,4,0.07142857142857142,1.3061224489795917
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A01,Grudger,AlwaysDefect,29,31,2,0.06451612903225806,0.9354838709677419
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A01,Grudger,Grudger,12,4,1,1.0,3.0
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A01,Grudger,LLM,636,308,12,0.05194805194805195,2.064935064935065
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A01,Grudger,Pavlov,132,44,2,1.0,3.0
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A01,Grudger,Random,189,55,2,0.03636363636363636,3.4363636363636365
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A01,Grudger,TitForTat,300,100,4,1.0,3.0
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A02,Random,AlwaysDefect,24,60,2,0.6,0.4
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A02,Random,Grudger,35,55,2,0.509090909090909,0.6363636363636364
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A02,Random,LLM,361,267,12,0.4681647940074906,1.352059925093633
replication,B5-hidden-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,A02,Random,Pavlov,23,13,2,0.6153846153846154,1.7692307692307692
