dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,seed,agent,seat_type,total_score,rounds,n_games,coop,score_per_round
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A02,LLM,722,436,23,0.1834862385321101,1.6559633027522935
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A03,TitForTat,918,496,23,0.42943548387096775,1.8508064516129032
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A04,LLM,765,471,23,0.1910828025477707,1.624203821656051
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A05,TitForTat,983,497,23,0.482897384305835,1.9778672032193159
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A06,LLM,648,396,23,0.18686868686868688,1.6363636363636365
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A07,LLM,806,502,23,0.16135458167330677,1.6055776892430278
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A08,LLM,723,420,23,0.22142857142857142,1.7214285714285715
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A09,LLM,792,447,23,0.21700223713646533,1.7718120805369129
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A10,AlwaysDefect,770,510,23,0.0,1.5098039215686274
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A11,AlwaysDefect,703,411,23,0.0,1.710462287104623
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A12,TitForTat,1104,553,23,0.4936708860759494,1.996383363471971
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A13,Grudger,590,347,23,0.2478386167146974,1.7002881844380404
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A14,Grudger,1096,540,23,0.3296296296296296,2.0296296296296297
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A15,LLM,824,454,23,0.19383259911894274,1.8149779735682818
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A16,LLM,592,367,23,0.15803814713896458,1.6130790190735695
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A17,LLM,835,447,23,0.22371364653243847,1.8680089485458613
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A18,Pavlov,838,490,23,0.7020408163265306,1.7102040816326531
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A19,LLM,774,440,23,0.17954545454545454,1.759090909090909
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A20,TitForTat,894,448,23,0.5044642857142857,1.9955357142857142
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A21,Random,725,452,23,0.5066371681415929,1.6039823008849559
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A22,LLM,797,462,23,0.16666666666666666,1.725108225108225
low_arm,B3-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,312,A23,Random,617,486,23,0.49794238683127573,1.2695473251028806
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A00,TitForTat,852,449,23,0.44320712694877507,1.8975501113585747
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A01,LLM,804,520,23,0.1519230769230769,1.5461538461538462
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A02,AlwaysDefect,789,533,23,0.0,1.4803001876172608
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A03,TitForTat,696,353,23,0.49575070821529743,1.971671388101983
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A04,TitForTat,816,438,23,0.4429223744292237,1.8630136986301369
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A05,LLM,648,398,23,0.1658291457286432,1.6281407035175879
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A06,LLM,776,496,23,0.18951612903225806,1.564516129032258
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A07,LLM,769,462,23,0.1471861471861472,1.6645021645021645
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A08,LLM,702,452,23,0.14380530973451328,1.5530973451327434
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A09,LLM,809,451,23,0.188470066518847,1.793791574279379
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A10,Grudger,894,466,23,0.36909871244635195,1.9184549356223175
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A11,Random,794,510,23,0.4745098039215686,1.5568627450980392
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A12,LLM,876,505,23,0.15841584158415842,1.7346534653465346
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A13,TitForTat,806,415,23,0.4771084337349398,1.9421686746987952
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A14,LLM,724,423,23,0.20567375886524822,1.7115839243498818
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A15,Grudger,932,450,23,0.42444444444444446,2.071111111111111
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A16,AlwaysDefect,627,395,23,0.0,1.5873417721518988
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A17,Pavlov,878,455,23,0.7274725274725274,1.9296703296703297
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A18,Random,823,547,23,0.506398537477148,1.5045703839122486
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A19,LLM,675,445,23,0.15730337078651685,1.5168539325842696
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A20,LLM,742,453,23,0.2097130242825607,1.6379690949227372
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A21,LLM,975,557,23,0.21903052064631956,1.7504488330341113
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A22,Pavlov,807,447,23,0.7315436241610739,1.8053691275167785
low_arm,B4-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p2,412,A23,LLM,896,510,23,0.2019607843137255,1.7568627450980392
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A00,Grudger,854,443,23,0.4018058690744921,1.927765237020316
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A01,AlwaysDefect,863,539,23,0.0,1.601113172541744
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A02,Random,593,417,23,0.45083932853717024,1.4220623501199041
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A03,LLM,708,459,23,0.11982570806100218,1.542483660130719
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A04,LLM,638,410,23,0.15121951219512195,1.5560975609756098
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A05,Random,677,530,23,0.4528301886792453,1.2773584905660378
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A06,Grudger,939,451,23,0.35476718403547675,2.082039911308204
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A07,LLM,661,388,23,0.14432989690721648,1.7036082474226804
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A08,LLM,895,529,23,0.1342155009451796,1.6918714555765595
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A09,TitForTat,856,425,23,0.5011764705882353,2.0141176470588236
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A10,LLM,688,444,23,0.1463963963963964,1.5495495495495495
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A11,AlwaysDefect,686,406,23,0.0,1.6896551724137931
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A12,Pavlov,828,538,23,0.6579925650557621,1.5390334572490707
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A13,Pavlov,916,523,23,0.6902485659655831,1.751434034416826
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A14,LLM,666,421,23,0.171021377672209,1.5819477434679334
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A15,LLM,833,473,23,0.13742071881606766,1.7610993657505285
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A16,LLM,704,473,23,0.12896405919661733,1.4883720930232558
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A17,TitForTat,712,376,23,0.4654255319148936,1.8936170212765957
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A18,LLM,631,403,23,0.18858560794044665,1.56575682382134
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A19,TitForTat,967,476,23,0.5126050420168067,2.0315126050420167
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A20,LLM,831,502,23,0.11952191235059761,1.655378486055777
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A21,LLM,816,473,23,0.1543340380549683,1.7251585623678647
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A22,TitForTat,920,455,23,0.5098901098901099,2.021978021978022
low_arm,B5-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,512,A23,LLM,881,496,23,0.1532258064516129,1.7762096774193548
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A00,LLM,569,390,23,0.14871794871794872,1.458974358974359
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A01,TitForTat,948,494,23,0.46153846153846156,1.9190283400809716
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A02,TitForTat,912,443,23,0.5395033860045146,2.0586907449209932
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A03,LLM,764,469,23,0.13859275053304904,1.628997867803838
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A04,LLM,685,443,23,0.13769751693002258,1.5462753950338601
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A05,Grudger,969,475,23,0.4463157894736842,2.04
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A06,LLM,758,477,23,0.14255765199161424,1.5890985324947589
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A07,Random,584,453,23,0.5143487858719646,1.2891832229580573
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A08,Pavlov,848,514,23,0.6575875486381323,1.649805447470817
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A09,LLM,696,433,23,0.15704387990762125,1.6073903002309469
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A10,LLM,861,512,23,0.140625,1.681640625
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A11,LLM,740,457,23,0.16192560175054704,1.6192560175054704
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A12,TitForTat,886,456,23,0.4758771929824561,1.9429824561403508
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A13,LLM,849,510,23,0.1568627450980392,1.6647058823529413
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A14,TitForTat,1070,532,23,0.4943609022556391,2.011278195488722
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A15,LLM,773,507,23,0.14003944773175542,1.52465483234714
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A16,LLM,675,414,23,0.1570048309178744,1.6304347826086956
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A17,Pavlov,732,425,23,0.691764705882353,1.7223529411764706
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A18,Random,592,376,23,0.44680851063829785,1.574468085106383
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A19,AlwaysDefect,765,477,23,0.0,1.6037735849056605
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A20,AlwaysDefect,842,510,23,0.0,1.6509803921568627
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A21,Grudger,1188,594,23,0.3383838383838384,2.0
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A22,LLM,772,497,23,0.16096579476861167,1.5533199195171026
low_arm,B6-forbidden-low-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,low,behind,p3,612,A23,LLM,646,410,23,0.15853658536585366,1.575609756097561
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A00,LLM,706,516,23,0.10465116279069768,1.3682170542635659
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A01,LLM,703,518,23,0.07335907335907337,1.3571428571428572
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A02,Random,570,432,23,0.49537037037037035,1.3194444444444444
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A03,LLM,532,408,23,0.02696078431372549,1.303921568627451
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A04,Pavlov,814,478,23,0.6736401673640168,1.702928870292887
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A05,Pavlov,866,458,23,0.7358078602620087,1.8908296943231442
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A06,LLM,623,412,23,0.06067961165048544,1.5121359223300972
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A07,Grudger,690,380,23,0.3236842105263158,1.8157894736842106
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A08,LLM,568,410,23,0.024390243902439025,1.3853658536585365
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A09,TitForTat,698,386,23,0.45077720207253885,1.8082901554404145
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A10,LLM,646,402,23,0.04477611940298507,1.6069651741293531
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A11,LLM,581,389,23,0.017994858611825194,1.493573264781491
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A12,LLM,635,445,23,0.038202247191011236,1.4269662921348314
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A13,LLM,629,460,23,0.021739130434782608,1.367391304347826
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A14,AlwaysDefect,553,385,23,0.0,1.4363636363636363
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A15,Random,796,550,23,0.5,1.4472727272727273
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A16,LLM,737,499,23,0.056112224448897796,1.4769539078156313
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A17,Grudger,793,431,23,0.3874709976798144,1.839907192575406
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A18,LLM,524,401,23,0.07231920199501247,1.3067331670822944
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A19,TitForTat,862,500,23,0.384,1.724
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A20,TitForTat,631,403,23,0.3176178660049628,1.56575682382134
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A21,LLM,724,524,23,0.04007633587786259,1.381679389312977
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A22,AlwaysDefect,706,462,23,0.0,1.5281385281385282
deficit_d30,B1-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,110,A23,TitForTat,787,479,23,0.35908141962421714,1.6430062630480167
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A00,TitForTat,897,477,23,0.4716981132075472,1.880503144654088
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A01,AlwaysDefect,617,449,23,0.0,1.3741648106904232
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A02,LLM,698,491,23,0.04276985743380855,1.4215885947046842
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A03,AlwaysDefect,629,385,23,0.0,1.6337662337662338
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A04,LLM,635,452,23,0.011061946902654867,1.404867256637168
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A05,Grudger,815,445,23,0.35730337078651686,1.8314606741573034
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A06,LLM,547,396,23,0.04040404040404041,1.3813131313131313
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A07,LLM,412,300,23,0.03333333333333333,1.3733333333333333
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A08,Random,505,372,23,0.5268817204301075,1.35752688172043
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A09,Grudger,905,469,23,0.3795309168443497,1.929637526652452
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A10,TitForTat,703,396,23,0.43434343434343436,1.7752525252525253
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A11,LLM,667,476,23,0.04411764705882353,1.4012605042016806
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A12,TitForTat,707,424,23,0.375,1.6674528301886793
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A13,LLM,527,402,23,0.03482587064676617,1.3109452736318408
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A14,LLM,608,418,23,0.06698564593301436,1.4545454545454546
deficit_d30,B2-forbidden-off-behind-d30,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,210,A15,LLM,491,334,23,0.014970059880239521,1.470059880239521
